"557","240","Porträtt av Fröken Berta Edelfelt (1869–1934)","","","En 14-årig flicka i ljusblå klänning och röd filthatt på mörkbrunt hår sitter med händerna hopknäppta över ryggstödet på en vit stol. Huvudet i fas åt vänster. Grön fond. Dagmått 71,5 x 49. Signerad A E -83. Målat på Haiko sommaren 1883.","Edelfelt målade flera porträtt och gjorde skisser av sina systrar. Porträtten av Berta Edelfelt i röd hatt är från sommaren 1883 respektive 1884 (Hintze 284). Det senare porträttet förefaller vara en vidareutveckling av porträttet i pastell (Hintze 240) från 1883. Flickan vid pianot är uppenbarligen Annie Edelfelt. Liksom Berta sitter Annie lutad med armen över stolsryggen. Kvinnor som på olika sätt lutar sig över stolsryggar förekommer också i andra verk av Edelfelt, t.ex.  ""Från direktoriets tid"" 1881 (Hintze 203), ""Virginie"" 1883 (Hintze 227), ""Ung dam med duvor"" 1883 (Hintze 232) och ""Modellpaus i Edelfelts ateljé i Paris"" 1886 (Hintze 365).","Pastell","Edelfelts utställning i Helsingfors okt. 1883, i Viborg nov. samma år; F. Kfg. utställning nov. 1883, N:o 88; Minnesutställning 1910, N:o 36.","14437",""
"558","451","Backsluttning i Montbéliard","","","Sommarlandskap med lätta moln. I förgrunden till vänster en blågrön kulle med fruktträd och gräs, bakom denna en slätt med åkerfält samt blånande kullar i fonden. I förgrunden till höger en väg till en fabrik. 26 x 37,5. Målad juli 1888. Antagligen identisk med en akvarell ""Motiv från departementet Doubs"", som under N:o 31 deltog i Finska Konstföreningens utställning hösten 1888 (350 mk). Införd i inventariet över Konstsamlingarna i Ateneum såsom ""Utsikt från Näsebacken"". Testamenterad 1935 av Fröknarna Annie och Berta Edelfelt till Konstsamlingarna i Ateneum, Helsingfors.","","Akvarell","","","14468"
"559","","","","Porträtt av Grosjean","","Croquis utförd i Montbéliard i mitten av juli 1888.","","","14471;14140",""
"560","","","","Porträtt av Madame Grosjean","","Målat i Montbéliard i juli 1888.","Akvarell","","14486;14140",""
"564","529","Porträtt av M. Samuel Marti","","","I en interiör sitter en medelålders man med mustascher, snibbkrage och stor kravatt; håret benat på vänstra sidan. Halvfigur; högra armen vilar på stolkarmen. Påbörjat i Montbéliard (Marti var gift med Elisabeth Grosjean, jfr katalog nummer 401) i november 1889 och fullbordat i Paris vårvintern och våren 1890.","Edelfelt målade Mademoiselle Elisabeth Grosjeans porträtt i Paris våren 1887 (Hintze 401). I brev till Alexandra Edelfelt den 1 maj 1888 berättar Edelfelt att han har blivit inbjuden till familjen Grosjean i Montbéliard samma sommar för att måla fyra porträtt i pastell. Edelfelt besökte Montbéliard i juli 1888 och förberedde porträtt av Monsieur och Madame Grosjean. Han slutförde under vistelsen ett porträtt av Elisabeth Grosjeans bror Daniel, en ung officerare (Hintze 450). Beställningarna från den Grosjeanska familjen fortsatte 1889 med detta porträtt av dottern Elisabeths man Samuel Marti.","Olja","","14572;15070;15076;15080;15090;15101;15110;15112;15113;15121;15129;15144;15149;15150;15155;15156;15178;15184;15247;15331;15333;15452;15532;15671;15872;15917;14140",""
"606","466","Borgå","","","Utsikt över Borgå från Näsebacken med ån i förgrunden. Samma motiv representerat i Harper’s New Monthly Magazine, Febr. 1891, sid. 344.Finska Konstföreningens utlottning 1889.","","Akvarell","Finska Konstföreningens utställning 1888, N:o 25 (250 mk).","13504","15180"
"651","161","""Gitanos-konungen i Granada""","","","Studie i olja av en gammal zigenare, målad i Granada omkr. 15 april 1881.","","Oljemålning","Edelfelts utst. i Köpenhamn och Göteborg sept.—okt. 1884.","11191;11211",""
"652","162","Gårdsinteriör i Granada","","","På en starkt solbelyst, gråtonad gård utan skuggor står i förgrunden till höger zigenaren Mariano i bred hatt samt röd och mörkblå dräkt lutad mot en murpelare. I en dörröppning i bakgrunden till vänster två sittande, skissaktigt antydda kvinnofigurer. Dagmått: 40 x 31,5. Signerad: AE. Granada — april 81. Målad omkring 15 april (brev tillB. O. Schauman, Granada 18 april 1881). En akvarellstudie av Mariano — i Ateneum — avb. i Resor o. Intryck, vid sid. 72.","","","F. Kfg. utst. 1881, N:o 21: 6; Edelfelts utst. i Köpenhamn och Göteborg sept.—okt. 1884.","11191;11211",""
"653","251","Vid strandbrädden","","","På en strandstig i dämpad solbelysning vandrar en ung dam — Annie Edelfelt — i elegant, grå klänning, blå slängkappa och hög, gul hatt med röd garnitvr. I handen ett parasoll. Framför henne går till vänster en stor, svart hund. I förgrunden till höger stenar, i fonden skog. 45 x 59. Målad sannolikt sommaren 1883.En motsvarande målning deltog i Edelfelts utställning i Köpenhamn och Göteborg 1884 (700 kr) samt i Femte utställningen av »Société Internationale de peintres et sculpteurs» i Galerie Georges Petit, Paris maj 1885. Då ovan beskrivna målning är jämförelsevis skissaktigt utförd, osignerad och delvis ofullbordad, utgör den sannolikt en skiss till den slutliga målningen.","","","","11191;11211","11263;11408"
"654","260","Strandlandskap med snö","","","Utsikt i högt perspektiv över en fjärd med några segelfartyg. I förgrunden en strandsluttning med en del av en magasinsbyggnad (?) längst till höger. Oljemålning i höjdformat. Målad sannolikt senhösten 1883.","","Olja","Edelfelts utst. i Köpenhamn och Göteborg sept.—okt. 1884.","11191;11211",""
"655","282","Porträtt av Mario Krohn som barn","","","På en bänk i en solig trädgård sitter en blond, 3-årig gosse i ljusblå kolt med bara armar, långa, gråblå strumpor och gråbruna skor. Helfigur i helfas. På bänken till höger en brunviolett pläd. I bakgrunden stiger den mörka, bruna och gröna terrängen, som försvinner i ett obestämt dunkel i bildens övre del. 55 x 39,5. Signerad: A. Edelfelt, 6 juli 1884. Målad i Pietro Krohns trädgård på Rosenvaenget i Köpenhamn.","","","Edelfelts utst. i Köpenhamn och Göteborg sept.—okt. 1884; Minnesutst. 1910, N:o 47.","11191",""
"656","287","Strandparti från Haiko","","","Oljemålning, utförd på Haiko juli—aug. 1884.","","Olja","Edelfelts utst. i Köpenhamn och Göteborg sept.—okt. 1884 (400 kr); Edelfelts utst. i Helsingfors mars 1885.","11191;11211",""
"657","303","Havsparti","","","Oljemålning i stort format, utförd på Haiko 1883 eller 1884.","","Olja","Edelfelts utst. i Köpenhamn och Göteborg ;ept.—okt. 1884.","11191;11211",""
"658","","","","Skisser från familjen Krohns vardagsrum i Köpenhamn","","","","","11210",""
"660","","","","Illustration i brev","","Bottenplan av ateljén med möblernas placering","","","11275;11276",""
"661","315","Porträtt av fröken Ellan de la Chapelle, sedermera konstnärens hustru","","","Bröstbild i helprofil åt vänster av en ung dam med mörkbrunt, uppsatt hår, mörkbruna ögon samt frisk, rosafärgad hy. Svart blus med stor, svart rosett och smal, vit krage. Rödbrun bakgrund. 59,5 x 50. Osignerat. Målat i Helsingfors hösten 1884 eller vårvintern 1885.Skänkt av Edelfelt vårvintern 1885 åt fröken Ellan de la Chapelle.","","","Exp: Edelfelts utst. i Helsingfors mars 1885.","11300",""
"669","","","","Tavla","","Axel Gallén fick hjälpa Edelfelt att kopiera en studie, som skulle bli ""en tavla"" sommaren 1885 i Paris. Det är oklart vad det var för en studie och om det någonsin blev ett fullbordat verk.","","","11663",""
"670","","","","Boussods beställning","","Edelfelt ställde ut ""Parisiska"" (H326) på Galerie Georges Petit i Paris i maj 1885, men han var inte nöjd med helheltsintrycket av sin utställning.Boussod, som köpt Goupils konsthandel i Paris, gjorde i november 1885 en beställning. Som modell önskade han sig samma unga kvinna som suttit modell för Edelfelts verk ""Parisiska"". Den unga kvinnan var bokförare i en pappershandel. Då Edelfelt sökte henne, fick han veta att hon dött i lunginflammation, bara 21 år gammal. Det är oklart om Boussods beställning resulterade i något konstverk.Modellen för ""Parisiska"" kan således inte ha stått modell för pastellen ""Parisisk modell"" (H348) som Neovius beställde, men det är möjligt att Edelfelt målade henne på basen av verket ""Parisiska"".","","","11737","11788"
"676","","","","Skiss från Edenteatern i Paris","","Edelfelt gjorde denna skiss i december 1885 på en balettföreställning på Edenteatern, för att möjligen utveckla den för Herman Standertskjöld-Nordenstam, som beställt ett ""Parismotiv"". beställningen resulterade emellertid i verket ""Au Bois de Boulogne"" (H370).","","","11866",""
"678","267","Porträtt av Furstinnan Helene Demidoff- San Donato, f. Troubetskoj","","","Ung. aristokratisk dam i »en guldstickad sortie de bal, kantad med sobel» mot en mörkblå sammetsfond. Stående halvfigur i hel profil åt höger. Hon har liten mun och markerade, något skarpa drag. Målat i S:t Petersburg december 1883–januari1884. Porträttet fanns 1903 på slottet Pratolino invid Florens.","","","","11339",""
"679","","","","Pastell","","Detta är möjligen ""Au Bois de Boulogne"" (Promenad i vagn i Champs-Elysées), Hintze nr 370, som var beställd av Herman Standertskjöld-Nordenstam. I början av brevet har Edelfelt dock antecknat att Standertskjölds beställning är färdig, vilket gör det osannolikt att han uppfattar den som ofärdig senare i samma brev. Under de kommande månaderna bearbetade Edelfelt trots allt pastellen och skriver om arbetet.","","","","12621"
"680","","","","Illustration i brev","","Planlösning som beskriver hur Edelfelt har inrättat sig i ateljén för att undvika drag och kyla, 4.12.1886","","","12917",""
"681","418","Insjölandskap från Punkaharju","","","Utsikt i högt perspektiv mot ett smalt sund i bakgrunden; i förgrunden en roddbåt vid en liten holme. Akvarell. Smalt höjdformat. Signerad A. Edelfelt. Målad omkring 22 juli 1887. Reproducerad i Harper’s New Monthly Magazine, Febr. 1891, s. 338.","Edelfelt skriver den 24 mars 1887 till Alexandra Edelfelt att Harper's Magazine har beställt teckningar och text för en illustrerad skildring av en resa i Finland. För femton teckningar skulle tidningen betala konstnären 3500 franc. Resan genomfördes sommaren 1887. Det här verket har kommit till som ett resultat av den resan. ","","","13504",""
"682","422","Vid Ruokolaks kyrkstrand","","","Motiv från kyrkviken i Ruokolaks en söndagsmorgon; på stranden grupper av allmoge i folkdräkt, bland dem är i förgrunden till vänster Edelfelts trotjänarinna Fredrika Snygg avbildad. På krönet av strandsluttningen ligger kyrkan längst i bakgrunden På viken kyrkbåtar som nalkas. Kolorit i blått och vitt. 42x57. Signerad Edelfelt. Målad på Haiko sannolikt i augusti 1887 samt retuscherad i Helsingfors i september 1892 för reproducering i »Finland i 19:de seklet»; målningen blev likväl icke avbildad. ","Edelfelt skriver den 24 mars 1887 till Alexandra Edelfelt att Harper's Magazine har beställt teckningar och text för en illustrerad skildring av en resa i Finland. För femton teckningar skulle tidningen betala konstnären 3500 franc. Resan genomfördes sommaren 1887. Det här verket har kommit till som ett resultat av den resan. Under sin resa och vistelsen i Immola by i Ruokolaks socken i juli 1887 lade Edelfelt också grunden till andra verk med Ruokolaksmotiv:  ""Hannonhaudon emäntä"" (Karelsk bondvärdinna), Hintze nr 420; Elli Jäppinen vid spiseln, Hintze nr 421; Kvinnor utanför Ruokolaks kyrka, Hintze nr 423. ","","","13504",""
"683","","Olofsborg","","","Illustration i Finland i 19:de seklet, utg. Leo Mechelin 1893, s. 207, även i Harper’s New Monthly, febr. 1891","Edelfelt skriver den 24 mars 1887 till Alexandra Edelfelt att Harper's Magazine har beställt teckningar och text för en illustrerad skildring av en resa i Finland. För femton teckningar skulle tidningen betala konstnären 3500 franc. Resan genomfördes sommaren 1887. ","","","13504",""
"684","436","Vinterdag i fiskhamnen i Helsingfors","","","Motiv från Södra hamnen i Helsingfors med fiskförsäljning, halft igensnöade fiskarbåtar i en hamnbassäng samt en bonde med pärtkorg o. fåglar. I bakgrunden Storkyrkans torn. Akvarell. Breddformat. Signerad A. Edelfelt 1888. Målad antagligen i januari 1888. Reproducerad i Harper’s New Monthly Magazine,Februari 1891, s. 343.","Edelfelt skriver den 24 mars 1887 till Alexandra Edelfelt att Harper's Magazine har beställt teckningar och text för en illustrerad skildring av en resa i Finland. För femton teckningar skulle tidningen betala konstnären 3500 franc. Resan genomfördes sommaren 1887. Edelfelt inkluderade också andra teckningar, såsom en teckning som också ledde till akvarellen Vinterdag i fiskhamnen i Helsingfors, som tillkom följande vinter. Skisser från Ruokolaks och Olofsborg som uppenbarligen härstammar från resan i Finland sommaren 1887, finns i samma skissbok (A II 1517:44) som skiss av Södra hamnen i vinterskrud med Storkyrkan i bakgrunden.","","","13504",""
"685","428","Utsikt över Haiko fjärd","","","Haiko fjärd i aftonbelysning, sedd i högt perspektiv. På den spegelblanka fjärden ror i förgrunden till vänster en man i båt; i bakgrunden till vänster en bogserbåt med tre pråmar. Akvarell. Breddformat. Signerad A. Edelfelt. Målad omkr. 1887. reproducerad i Harper’s New Monthly Magazine, Febr. 1891, sid. 330","Edelfelt skriver den 24 mars 1887 till Alexandra Edelfelt att Harper's Magazine har beställt teckningar och text för en illustrerad skildring av en resa i Finland. För femton teckningar skulle tidningen betala konstnären 3500 franc. Resan genomfördes sommaren 1887. Det här verket har uppenbarligen kommit till samma sommar i Haiko. En reproduktion också av detta verk publicerades som Hintze nämner i Harper's Magazine.","","","13504",""
"720","","","","Porträtt beställt av Monsieur Jules Grosjean våren 1888","","Edelfelt målade Mademoiselle Elisabeth Grosjeans porträtt i Paris våren 1887 (Hintze 401). I brev till Alexandra Edelfelt den 1 maj 1888 berättar Edelfelt att han har blivit inbjuden till familjen Grosjean i Montbéliard för att måla fyra porträtt i Pastell. Edelfelt besökte Montbéliard i juli 1888 och förberedde porträtt av Monsieur och Madame Grosjean. Han slutförde under vistelsen ett porträtt av Elisabeth Grosjeans bror Daniel, en ung officerare (Hintze 450). Vem den fjärde person var som man hade tänkt att Edelfelt skulle avporträttera är oklart. År 1889 påbörjade Edelfelt ett porträtt av Elisabeth Grosjeans man Samuel Marti. ","pastell","","14140",""
"722","","","","Skiss av Fornminnesföreningens expedition i Dahlsbruk 1871","","Fornminnesföreningens expedition 1871 tog i Dalsbruk in hos familjen Ramsay. Magister Karl Emil Hård, Jonathan Collander, fröknarna Sofia och Charlotte Ramsay, Karl Oswald Svante Westling, Emil Nervander, [Albert Edelfelt?], Dahlsbruk 1871.","","","2016",""
"723","13","Porträtt av Professor Georg Wallgren (1814–1889)","","","En äldre, svartklädd man med godmodigt uttryck. Kal hjässa med krans av grått hår. Halvfigur vänd åt vänster. Grå, neutral bakgrund. 75 x 60. Signerad: A. Edelfelt 1872. Målat i Borgå våren 1872 på beställning av Professor Wallgren, som enligt uppgift satt modell endast några gånger. ","","","","2321",""
"724","","","","Bomarsunds ruiner","","Teckning från Albert Edelfelts resa med Carl Albert Edelfelt på Åland 1868.","","","2025",""
"725","","","","Degerby tullstation","","Teckning från Albert Edelfelts resa med Carl Albert Edelfelt på Åland 1868.","","","2025",""
"726","","","","Skelett- och muskelstudier","","Edelfelts övningar i anatomi under studierna på konstakademien i Antwerpen","","","2617;2495;2532;2549;2563;2564;2608;2721;2743;2761;2787;2806;2808;2872;2884;2988;3082;2717",""
"727","","","Aqvarellvuer från det gamla Antwerpen","Akvarellvyer från det gamla Antwerpen","","Skisser från Antwerpen.","","","2643",""
"728","","","teckning efter antiken","Antikstudier","","Edelfelts övningar i att teckna från antiken under studierna på konstakademien i Antwerpen","","","2492;16205;2430;2431;2420;2536;2442",""
"729","","","","Studier efter naken modell","","Studier efter naken modell för ""naturklassen"" vid konstakademien i Antwerpen 1873–1874. Första skissen signerad: Albert Edelfelt 1873, andra skissen: Albert Edelfelt, Anvers 5.1.1874, tredje skissen: Albert Edelfelt, Antwerpen.","","","2636;2561;2608;2617;2725;2717;2735;2563",""
"730","25","Porträtt av Herr August Streng (1806–1877)","","","Bröstbild i helfas av en äldre, kraftigt byggd man med bruna ögon, gråbrunt hår och gråbruna mustascher samt rödaktig ansiktsfärg. Svart rock och svart kravatt mot vitt skjortbröst. Grå fond. Målat på Kiala sommaren 1873.","","","Minnesutställningen 1910.","2622;2686","2420"
"731","","","Expressionshufvud / Têtes d'expression","","","Övningar i att måla ansikten med olika uttryck under studierna på konstakademien i Antwerpen 1873–1874.","","","2578",""
"732","23","Skiss till ""Prennikförsäljare""","","","Skisserad studie i brunt och grått. En gammal, rysk pepparkaksförsäljare i lång, blå överrock och skärmmössa sitter till vänster och röker en kritpipa, medan en gosse och en flicka till höger betraktar innehållet i hans låda. Oljemålning. 22 x 18. Målad kring årsskiftet 1872–73. Enligt uppgift av fröken Annie Edelfelt identisk med den studie ""Cigarettförsäljare"", som deltog i Minnesutställningen 1910.","","","Minnesutställningen 1910.","","2420"
"733","24","Blommor i ett vattenglas","","","I ett dricksglas, till hälften fyllt med vatten, står en bukett med en mörkröd pion, några små ljusröda rosor samt några lilafärgade aklejor. Neutral, gråbrun fond. 27 x 25. Daterad 30/6 73.","","","","","2420"
"734","27","Från en nyländsk bondstuga","","","Studie av en stor, murad ugn med en gryta i träarm över elden. På spiselkappan står en butelj. Till höger ett träspann på en liten bänk. Kolorit i grått, brunt och gult. 32 x 39. Sannolikt fri förstudie till ""Hemkomsten från jakten"" (N:o 26 i Hintzes katalog).","","","","","2420"
"735","28","Nyländsk allmogeinteriör","","","I en bondstuga med hålkakor på stänger i taket sitter en ung mor med sitt barn i famnen; bredvid till höger en vagga. I fondväggen ett fönster med utsikt över sommargrönska; starkt solsken på en ugnsmur längst till höger. Under fönstret en soffa, längre till vänster en säng. I taket hänger en ljusröd tröja. 31,5 x 33,5. Sannolikt fri förstudie till ""Hemkomsten från jakten"" (N:o 26 i Hintzes katalog).","","","","","2420"
"736","35","Stilleben","","","Ett bord med röd duk, en ryttarpistol, en kaukasisk dolk, en revolver, en långpipa med porslinshuvud m.m. Gråviolett fond. 39 x 48,5. Signerad: A. E. 1873.","","","","","2420"
"737","","","De sjuttio vid Demmin","","","Förstudie till planerad tavla med Gustaf II Adolf-motiv, påbörjad våren 1874 vid konstakademien i Antwerpen.","","","2918;2991;3018",""
"738","41","Den helige Franciscus' av Assisi sista nattvard","St. Francois' sista nattvard","","Liten, skisserad kopia av Rubens' målning från 1619 i museet i Antwerpen. Målad i Antwerpen i mars 1874.","","","","2914;2885;2829",""
"739","40","Kristi gravläggning, triptyk","Christus nedtagning från korset","","Skisserad kopia av Rubens' målning ""Le Christ à la paille"" från 1617–18 i museet i Antwerpen. I mitten Maria med den döde Kristus, t.v. Maria med barnet, t.h. evangelisten Johannes med örnen. Brett målad oljeskiss på kartong. Dagm: 17,9 x 26,2; 17,9 x 7,6; 17,9 x 7,6. Målad i Antwerpen i mars 1874.","","","","2914;2885;2892;2897;2829",""
"740","","","","Modellstudie av naken kvinna","","Edelfelts första studie av en naken kvinnlig modell vid Gérômes ateljé i juli 1874.","","","3231;3253",""
"741","","","Italienska i kostym","","","Studie målad i Gérômes ateljé juli 1874.","","","3252",""
"742","53","Porträtt av två amerikanska vänner","","","Antagligen akvarell, målad i Paris hösten 1874. Den ena modellen var målaren J. A. Weir, med vilken Edelfelt från hösten 1874 till följande höst delade bostad och ateljé 5 rue du Pont de Lodi. Den andra modellen var antagligen målaren J. S. Sargent, som hörde till samma krets. Andra manliga, amerikanska vänner omnämner Edelfelt ej i sina brev från denna tid. En laverad teckning med två konstnärer arbetande vid lampljus i ateljén vid rue du Pont de Lodi, möjlien en fri förstudie till porträttet, finnes i Ateneum.","Det rör sig egentligen om två skilda porträtt, ett miniatyrporträtt av amerikanen Dewey Bates och ett större av Julian Alden Weir. Teckningen med de två konstnärerna föreställer Weir och Edelfelt och sändes som julklapp till Alexandra Edelfelt julen 1874. På teckningen står ""Rue du Pont de Lodi 5, au sixième à 10 heure du soir"" [Rue du Pont de Lodi 5, på sjätte våningen klockan 10 på kvällen], ""Les deux bonshommes que voilà Ils sont Weir et moi"" [Här är de två gentlemännen, det är Weir och jag].","","","3557;3551;3685;3691",""
"743","","","","Perspektivstudier","","Studie i perspektiv från 10.1.1874 och andra skisser.","","","2721;2629;2605",""
"744","","","","Skisser från Fornminnesföreningens expedition 1871","","Skiss av bl.a. prästen i Dragsfjärd (möjligen Eklund), Nils Mendelgren, Calonius [egentligen Johan Bilmarks] gravmonument i Reso, från Fornminnesföreningens expedition sommaren 1871.","","","2055;2013",""
"745","","","","Akvarell av ung kvinnomodell i finsk dräkt","","Akvarellstudie av ung kvinnomodell i finsk dräkt, påbörjad hos Adolf von Becker i Paris februari 1875.","","","3870;3867;17135",""
"746","","","","Landskapsstudie i Asnières","","Landskapsstudie tecknad under studieresa till Asnières 13 mars 1875.","","","3981",""
"747","","","Utkast av fröken Austin","","","På Alexandra Edelfelts begäran sände Edelfelt den 18 april 1875 en skiss av amerikanska Sarah Austin, som han träffade upprepade gånger under studierna i Paris.","","","4070;4069;4074;4149",""
"748","","","","Skisser från utflykt till Fontainebleau","","Skisser från en utflykt till Fontainebleau med amerikanerna Julian Alden Weir och Dewey Bates i slutet av april 1875.","","","4076;4078;4083",""
"750","","","","Skisser från Louvren","","Skisser från Louvren den 28 april 1875.","","","4110",""
"751","","","","Skiss av Filadelfo Simi","","Edelfelts vän Filadelfo Simi, stipendiat från akademien i Florens. Elev i Jean-Léon Gérômes ateljé 1875.","","","4348",""
"752","","","","Landskapsstudie i Joinville","","Landskapsstudie påbörjad i Joinville i april 1875.","","","4076",""
"753","","","","Skisser efter Marià Fortuny","","Skiss efter den spanske konstnären Marià Fortuny från 23 juli 1875.","","","4092;4098",""
"754","","","","Skisser från Paris","","Skiss från Luxembourgträdgården 28 maj 1875. Skiss av Notre-Dame i Paris.","","","4110",""
"755","","","","Naken yngling, modellstudie","","Helfigur av stående naken yngling med vänstra handen på bröstet. Akademistudie, målad i Gérômes ateljé. Signerad AE mars 1875.","","","3965;3976;4065;4153;4171;4211;4184;4245",""
"756","","","","Illustration i brev","","Två judar i kaftaner, brev till Alexandra Edelfelt 7.3.1876","","","4515",""
"757","","","","Illustration i brev","","Det polska landskapet, brev till Alexandra Edelfelt 7.3.1876.","","","4516",""
"758","","","","Illustration i brev","","Österrikare: stationschefen, österrikarnas små fötter, nordtyskarnas stora fötter, brev till Alexandra Edelfelt 7.3.1876.","","","4521",""
"759","","","","Illustration i brev","","Tre damer från Wien, brev till Alexandra Edelfelt 7.3.1876.","","","4523",""
"760","","","","Illustration i brev","","Gondoljärer, i brev till Alexandra Edelfelt 13.3.1876.","","","4489",""
"761","","","","Illustration i brev","","Gondoljär-solist, i brev till Alexandra Edelfelt 13.3.1876.","","","4489",""
"762","","","","Illustration i brev","","Delar av publiken: två kvinnor, tre män, två soldater, en ensam man, man med skägg, i brev till Alexandra Edelfelt 13.3.1876.","","","17307",""
"763","","","","Illustration i brev","","Landskap med växter och antika tempel, i brev till Alexandra Edelfelt 5.4.1876. Utsikt från tyska hospitalet på Capitolium i Rom, utförd av dansken Pietro Krohn.","","","4567;17318",""
"764","75","Porträtt av skådespelerskan, fru Hevig Charlotte Raa-Winterhjelm (1838–1907)","","","Rollporträtt som Lea i Kivis skådespel med samma namn, vari den rikssvenska skådespelerskan första gången uppträdde på finska. Hon är framställd sittande, med händerna korslagda över bröstet och huvudet energiskt vänt åt höger. Halvfigur i naturlig storlek. Mörkröd kjol, vit blus med vida ärmar, mörk huvudbonad på mörkbrunt, skruvlockigt hår, som faller ned över den vita blusen. I bakgrunden ett vitt, i blågrått skiftande, veckat sidendraperi. Dagmått: 85 x 71. Signerad: A. Edelfelt pinxit 1876. Målat i Helsingfors november 1875–vårvintern 1876 på beställning av Finska Nationalteatern.","","","","17333","17329"
"765","","","","Skisser av trädgården i protestantiska hospitalet i Rom","","","","","4792",""
"766","","","","Illustration i brev","","","","","4810",""
"767","","","","Teckning av Pietro Krohn","","Teckning av Pietro Krohn från 1876 i Rom.","","","4586;4609;4613;4766;4803;4820",""
"768","","","","Kopieskiss av Michelangelos Syndafallet","","","","","4544",""
"769","","","","Landskapsstudier, St Cloud","","Planer på att utföra landskapsstudier i Saint Cloud eller någon annan kringliggande trakt våren 1877.","","","5116",""
"771","","","","Scen ur Odysséen","","Akademiuppgift i december 1876. Temat var en scen ur Odysséen.","","","5161",""
"772","","","","Akademistudier","","Studier som Edelfelt gjorde i Jean-Léon Gérômes ateljé i 1876–1877.","","","5573;5610;5863;5866",""
"777","","","","Kopieskiss efter Kaulbach","","Skisser efter Wilhelm von Kaulbach, möjligen detalj från konstverket Hunnenschlacht.","","","2560;2597;2795",""
"778","","","","Kopieskiss efter Hippolyte Flandrin","","","","","3571;3610;3611",""
"779","","","","Kopieskiss efter Hans Holbein","","","","","3691",""
"780","","","","Rafael och Michelangelo","","Skiss från 1874.","","","3630;3683;3691",""
"781","","","","Jean-Léon Gérôme","","Professorn på École des Beaux Arts i Paris, Jean-Léon Gérôme, 1876.","","","5173",""
"782","","","","Teckning från Frascati","","Teckning från Frascati, juni 1876.","","","4836",""
"783","","","","Kajsaniemi","","Teckning från Kajsaniemi 1876.","","","4947",""
