"3715","Ibland kan Edelfelt inte hålla sig på topp i resonemangen med Pauline Ahlberg, hans dialektiska förmåga och brist på kunskap hindrar honom från att vinna i diskussioner och tankeutbyten; Pauline är mindre sangvinisk än Edelfelt och Alexandra Edelfelt, de kan därför inte alltid vara lika djupa och lika reflekterande; Edelfelt skulle gärna vara mera beläst, men ser även att all världens filosofi stannat vid erkännandet att det högsta aldrig kan avgöras med mänsklig tanke; ""hufvudsaken är att ens liv genomgås av en allvarlig princip, ett sökande efter sanningen, och ett ödmjukt medgifvande av vår egen svaghet gentemot Gud.""","108","11"
"3716","Edelfelt har under senaste veckan målat en bra studie.","108","12"
"3717","""Juden"" Bassan har fått lida för sitt tal till Jean-Léon Gérôme på festen.","108","13"
"3718","Julian Alden Weir funderar att redan efter jul resa till Holland.","108","14"
"3719","Edelfelt tänker under jullovet måla skisser eller stilleben.","108","15"
"3720","Adolf von Becker tycker om utkastet till ”Den första bägaren hurrah”, och anser att Edelfelt borde utföra den i olja; Edelfelt tror själv att det blir för svårt.","108","16"
"3723","Edelfelt och Julian Alden Weir tänkte på hemmet och julklappsböckerna som anlänt samma dag medan de i sitt kalla rum tillverkade flaggorna till Madame Jaquinot; under hela förra vintern var det inte så kallt som det har varit under den senaste tiden.","109","3"
"3724","Edelfelt har inte hunnit avsluta brevet för han har haft fullt upp på École des Beaux Arts och på onsdag kväll det tråkiga arbetet att tillverka två svenska och norska flaggor till svenskarnas julgran hos Madame Jaquinot. ","109","2"
"3725","Till julklapp köpte Edelfelt sig en paletå i Maison du Pont Neuf.","109","4"
"3726","På julaftonen gick Edelfelt med Rafael Hertzberg till julmiddagen på Rue Pelletier; på vägen köpte de små julklappar åt de övriga; Philip Forsten fick en trumpet och Hertzberg rimmade verser; middagen var ganska rolig men inte jullik; Edelfelt fick anstränga sig för att få in i sitt huvud att det var ”jul i min älskade Nord, jul i hvart hjerta också”; traditionell finländsk julmat fick han bara drömma om.","109","5"
"3727","Efter middagen begav sig sällskapet till Anders Ramsay, där de tände julgran, drack svensk punsch och ""smällde"" julklappar; Philip Forsten var ""l'enfant gaté"" [det bortskämda barnet] och fick de mest värdefulla och eftertänkta julklapparna; Rafael Hertzberg fabricerade ännu under kvällens lopp verser i massor; Karl Eneberg höll patriotiska tal där han blandade fennomani med ""skogsåverkning”; Karl Alfred Caveen var naturbarn som vanligt; Edelfelt föreslog en skål för Finland; även om aftonen inte hade varit oangenäm hade han inte haft den minsta julfröjd. ","109","6"
"3728","Julian Alden Weir hade på julaftonen suttit ensam med en annan amerikan, Carroll Beckwith; han hade beslutit att på juldagen resa till Holland; Edelfelt skrev rekommendationsbrev till Émile Claus i Antwerpen och Nicolaas Staffelaar i Amsterdam. ","109","7"
"3729","Edelfelt gick till omnibusleden vid Pont Neuf för att hämta Pauline Ahlberg; omnibussarna var fulla så han fick i hast ta en vagn till Rue Miromésnil som ligger på andra sidan Paris; i snöglopp skyndade de till den protestantiska kyrkan på Rue Taitbout; Edmond de Pressencé predikade fängslande om de grekiska mysterierna, som enligt den nyaste forskningen var en gudstjänst, kult, som väntade på en förlossare och inte mera trodde på Jupiter, Juno och Mars och kom på så sätt in på barnet i Betlehem; han talade om Kristus som frälsare i en tjänares gestalt för att kunna vara en hjälpare för även de mest föraktade och minsta på jorden; han avslutade med en brinnande bön för Kristi kyrka, det arma splittrade Frankrike och hela mänskligheten; Pressencé är en gammal herre med grått skägg under hakan, som Johan Villhelm Snellman och Elias Lönnrot; som Alexandra Edelfelt vet är han medlem i Nationalförsamlingen och en framstående politisk talare. ","109","8"
"3730","Efter gudstjänsten gick Edelfelt och Pauline Ahlberg till en ""bagarbod"" för att stilla hans hunger, sedan gick de hem till henne i det förskräckliga vädret; han gav henne Rafael Hertzbergs dikter, som hon tyckte om; hon har införskaffat fyra filosofiska volymer av Elme Marie Caro; hon bjöd Edelfelt till sig följande lördag, då han skall ta med sig Hertzberg; Pauline är en flicka med mycket ""snaju"", vett, Edelfelt önskar bara att hon skulle ha mera ungdom i sinnet.","109","9"
"3731","Edelfelt sitter ensam hemma efter att Julian Alden Weir rest; det är kallt i lägenheten om kvällarna och de måste dansa i sina nattdräkter för att få upp värmen till natten; efter att Weir kommit i gräl med portvakten får de sköta sina hushållssysslor själva och sparar in 6 francs i månaden; Alfred Henri Berthoud tycker att de båda bildar ett ""chic ménage, un ménage unique"" [ett stiligt och unikt hushåll] då han ser deras husliga omsorger. ","109","10"
"3732","Bland böckerna Edelfelt fick finns en av Fredrik Cygnaeus med en påskrift från författaren; *Edelfelt vill veta om den är sänd direkt från Cygnaeus eller genom Alexandra Edelfelt; han tackar för Anni och Butti (Berta) Edelfelts brev.","109","11"
"3733","*Det är besynnerligt att Gustaf Idestam inte ännu passerat Helsingfors.","109","12"
"3734","Från fragmentmappen, saknar början och slut.","110",""
"3735","På julaftonen var Edelfelt även bjuden till Berndt Lindholms med Adolf von Becker, men de hade redan för 3 veckor sedan lovat vara med de andra.","110",""
"3736","Edelfelt fick flere böcker av Axel Antell.","110",""
"3737","Edelfelt har nyligen skrivit brev till Axel Antell och Lulle (Julian) Serlachius; de är verkliga vänner.","110",""
"3738","Anders Ramsay stannar ännu några veckor i Paris.","110",""
"3739","Karl Alfred Caveen har börjat lära sig att rita litet.","110",""
"3740","Rafael Hertzberg gör framsteg i franskan, men har ett underligt uttal.","110",""
"3741","Edelfelt tackar för Alexandra och Ellen Edelfelts brev, som anlände på nyårsaftonsdagen.","111","2"
"3742","Klockan har slagit tolv och Edelfelt önskar Alexandra Edelfelt ett gott nytt år; han ber till Gud om välsignelse för alla han har kär, Mamma och syskonen, Morbror Gustaf och Moster Fanny Brandt och deras barn; tilliten till Gud är det största och lyckligaste de kan äga; för egen del har han bett om flit och mod, så att han kan vara en ära för sin mor och sitt land.","111","3"
"3743","Det gångna året har varit viktigt i Edelfelts utveckling och han är tacksam.","111","4"
"3744","Edelfelt hoppas att Ellen Edelfelts bröst blir friskt under året och att Morbror Gustaf Brandts affärsbekymmer reder upp sig; han ber Alexandra Edelfelt framföra dessa nyårshälsningar.","111","5"
"3745","Brevet fortsatt på nyårsdagens kväll.","111","6"
"3746","Edelfelt ber Alexandra Edelfelt förlåta det fula brevet, som är skrivet på en bok framför kaminen.","111","7"
"3747","Kölden har varit olidlig i Paris den senaste veckan; fastän han bränt kol i kaminen blir det inte varmare än 5°C i ateljén; de har lov från studierna så han har inte kunnat arbeta i en varmare omgivning, på Louvren är det inte varmare än 7°C; hos Berndt Lindholm har Edelfelt målat hans pojke, men han har inte kunnat hålla i penslarna i kölden; om nätterna har han varmt under lagren av kläder, täcken och filtar, han har lånat Julian Alden Weirs filt och ""schlafrock"" (ägaren är ännu i Holland). ","111","8"
"3748","Två gånger har Edelfelt varit hos Berndt Lindholm för att måla hans pojke, som inte är stilla ett ögonblick; där har också varit kallt, Edelfelt har promenerat på Louvren och på gatorna i Paris; enligt Alexandra Edelfelts brev är det lika kallt hemma.","111","10"
"3749","Rafael Hertzberg och Karl Alfred Caveen är olyckliga och ynkliga i kölden.","111","9"
"3750","På nyårsdagen försov sig Edelfelt när Jean-Léon Gérômes elever skulle uppvakta Gérôme; de skulle samlas på Place Blanche (Clichy Batignolles) klockan halv 9. ","111","11"
"3751","På nyårsdagen tycks det var ""oundgängligt"" att ge pengar till personer som portvakten, postiljonen och de matställen man äter på dagligen. ","111","12"
"3752","Edelfelt gick till Pauline Ahlberg; han har varit hos Elme Marie Caro för att få inträdeskort till föreläsningarna åt Pauline; han blev hänvisad till universitetets vicerektor, där han blev upplyst om att alla petitioner skall vara skriftliga; Pauline har sänt en skriftlig begäran och väntar på svar.","111","13"
"3753","Det är roligt att tala med Pauline Ahlberg, som är ”upplyst”, utan fördomar och inskränkthet.","111","14"
"3754","Doktor Herman Frithiof Antell har bara träffat Edelfelt en gång tidigare men hört mycket om honom av Maximus af Schultén, Axel Freudenthal och Axel Lille; Antell gör en beställning på 1000 francs för något i stil med Diego Velasquez eller Bartolomé Murillo; Edelfelt har 4 år på sig, och får hälften av betalningen redan nu; följande morgon träffade han Antell på grand hôtel, åt frukost på en av Paris finaste restauranger, gick sedan till Adolf von Becker och sist på operan Faust; dagen blev dyr, men han har 500 francs på fickan.","111","18"
"3755","Edelfelt, Rafael Hertzberg, Karl Eneberg och Karl Alfred Caveen hade bjudit Berndt Lindholm, Adolf von Becker, Anders Ramsay och övriga finländare till Edelfelts ateljé, så länge Julian Alden Weir var borta: Hertzberg och Edelfelt författade ett illustrerat festkväde där alla stora män som bott i quartier latin passerade revue och gav en välkomsthälsning till männen från Seinens andra strand; man beundrade mycket Edelfelts teckningar av Yrjö Sakari Koskinen, Erik Johan Löfgren m.fl; doktor Herman Frithiof Antell var också på plats. ","111","17"
"3757","Alexandra Edelfelts efterlängtade brev gladde Edelfelt; det var ett nöje att läsa om tillställningarna i Borgå och julfirandet på Kiala. ","112","2"
"3758","Paris lever i ett rus av festligheter med anledning av Nya Operans öppnande; främlingar från Europas alla hörn har kommit till den stora festen, bl.a. Lord Magorn [?] från London och drottning Isabella med sonen, den nyutropade kung Alphonse XII; fransmännen är stolta över seklets praktfullaste byggnad.","112","4"
"3759","Edelfelt har varit på bal hos familjen Enjolras, där fröken Naëmi Ingman bor.","112","5"
"3760","Porträttet av Berndt Lindholms pojke är nästan färdigt.","112","6"
"3761","Edelfelt har med Pauline Ahlberg varit på ännu en utmärkt föreläsning av Elme Marie Caro; Pauline har av vicerektorn för universitetet i Paris nu fått tillåtelse att följa alla föreläsningar i Sorbonne och Collège de France. ","112","8"
"3762","*Edelfelt skall skriva till Helsingfors Dagblad om operan.","112","27"
"3763","Edelfelt och Rafael Hertzberg har varit på lördagssoaré hos madame Jacquinot; Hertzberg gav Pauline Ahlberg förhållningsorder om att se människors goda sidor då hon känner sig ensam på pensionen.","112","9"
"3764","Pauline Ahlberg menar att fröken Mathilda Grabow bara intresserar sig för sång, medan Edelfelt tycker det är rätt att studera hängivet då hon av en välgörare i Stockholm har fått pengar för tre års studier; fröken Grabows medvetenhet och ansvar är så riktigt och vackert att det bevisar att hon inte är så ""flack"" som man kunde tro, även om hon inte studerat filosofi som Pauline.","112","10"
"3765","Madame Jaquinots dotter mademoiselle Marguerite är musikalisk och ger lektioner åt Charles Gounods dotter; Madame Jaquinot är en glad och pratsam fru på omkring 40 år, i och för sig ytlig men inte obildad; familjen är protestantisk och mor och dotter talar franska, engelska och italienska.","112","11"
"3766","Pauline Ahlberg känner sig ""vara af annan ras"" än de övriga i pensionen; Edelfelt anser att alla är av samma människosläkte, alla äger något av Guds väsen, alla är fattiga syndare; kunskap blir en plåga om den skiljer oss från medmänniskor, istället för att vara dem till nytta och välsignelse; Alexandra Edelfelt får förlåta Edelfelts ungdomliga prat.","112","12"
"3767","I Mirabeaus land har Edelfelt blivit mer republikan och är nog bondaktig att inte tycka om klassificering av människor; ett slag av människor kan han ändå inte med - de blaserade; i det fallet håller han med Pauline Ahlberg, de är outhärdliga.","112","13"
"3768","Med Rafael Hertzberg har Edelfelt haft heta duster; Hertzbergs största fel är att han inte är karl, han säger sig aldrig ha känt sorg, samvetskval och inre smärta, vilket Edelfelt ser som ett tecken på att han inte haft mod att riktigt tänka sig in i livets allvar; Hertzberg och Pauline Ahlberg är de mest utpräglade antipoder man kan tänka sig; Alexandra Edelfelt som har Edelfelts lynne och uppfattning förstår vad han menar och dömer inte hans prat för strängt.","112","14"
"3769","*Edelfelt skall låta färga och pressa sin gamla mjuka filthatt som han köpt i Helsingfors.","112","28"
"3770","Edelfelt förvånades över inbjudan till ""la soirée dansante"" [afton med dans] hos Madame Enjolras eftersom han under sin tid i staden inte sett till fröken Naëmi Ingman; han gick dit med Filip Forsten och Oscar Kleineh behörigen bränd i håret, försedd med handskar och uppsträckt i frack; Madame Enjolras ger lektioner i deklamation och kvällen inleddes med en ""dum scenisk föreställning"" kallad ""Dispute des Etats de l'Europe"" [Gräl mellan Europas stater] som konkluderas i att Frankrike är den främsta bland dessa stater; sedan spelade fröken Ingman och en ""liten jude"" utmärkt på två pianon samtidigt; Edelfelt dansade med en ung belgiska som påminner lite om fröken Hernmarck i Helsingfors; det utländska sättet att dansa en hel dans med samma dam tycker han är trevligt; han dansade också med fröken Ingman och en fru som han i efterhand fick veta hette Julia och hade ett belgiskt efternamn på Van -.","112","15"
